FID;ENOTA;HS_MID;HS;HD;LABELA;UL_MID;NA_MID;OB_MID;PT_MID;PO_MID;D_OD;DV_OD;STATUS;Y_C;X_C;IDAGLO_KAN;IMEAGLO_KA;IDAGLO_VOD;IMEAGLO_VO
168;HS;11609562;21;A;21A;16275956;10093082;11026826;21431745;19129179;2006-04-18 0:00:00;2006-04-20 0:00:00;V;578323;168694;3064;Gornja Radgona;3081;Mele
169;HS;11609589;21;B;21B;16275956;10093082;11026826;21431745;19129179;2006-04-18 0:00:00;2006-04-20 0:00:00;V;578407;168715;3064;Gornja Radgona;3081;Mele
170;HS;11609597;21;C;21C;16275956;10093082;11026826;21431745;19129179;2006-04-18 0:00:00;2006-04-20 0:00:00;V;578443;168749;3064;Gornja Radgona;3081;Mele
171;HS;11609619;21; ;21;16275956;10093082;11026826;21431745;19129179;2006-04-18 0:00:00;2006-04-20 0:00:00;V;578329;168659;3064;Gornja Radgona;3081;Mele
172;HS;19130240;19;A;19A;16275905;10093031;11026826;21429392;10253306;2007-05-22 0:00:00;2007-05-22 0:00:00;V;573056;170128;3351;Lomanoše;3351;Lomanoše
173;HS;19130193;45;B;45B;16276006;10093147;11026826;21432237;10255074;2007-05-16 0:00:00;2007-05-16 0:00:00;V;571685;162654;0; ;0; 
174;HS;19130304;47; ;47;16276464;10093619;11026826;21429392;10252784;2007-05-31 0:00:00;2007-05-31 0:00:00;V;574001;166819;0; ;0; 
175;HS;19130266;47; ;47;16184829;10092752;11026826;21429392;19129241;2007-05-24 0:00:00;2007-05-24 0:00:00;V;576976;169437;3064;Gornja Radgona;0; 
176;HS;11636446;5; ;5;16276308;10093449;11026826;21432237;10255015;2007-04-18 0:00:00;2007-04-18 0:00:00;V;575392;161680;0; ;3046;Spodnji Ivanjci
177;HS;19131122;2;B;2B;16185205;10092752;11026826;21429392;10252652;2008-11-04 0:00:00;2008-11-04 0:00:00;V;575975;170542;3064;Gornja Radgona;3064;Črešnjevci
178;HS;19130614;44;C;44C;16275662;10092817;11026826;21429392;10252725;2008-01-23 0:00:00;2008-01-23 0:00:00;V;574296;170525;0; ;0; 
179;HS;11638929;51;B;51B;16276367;10093490;11026826;21432237;10255171;2010-02-02 0:00:00;2010-02-02 0:00:00;V;576072;163689;0; ;0; 
180;HS;11638864;50;A;50A;16276367;10093490;11026826;21432237;10255171;2010-02-02 0:00:00;2010-02-02 0:00:00;V;576059;163709;0; ;0; 
181;HS;11614710;51; ;51;16276049;10093171;11026826;21432237;10259371;2010-04-07 0:00:00;2010-04-07 0:00:00;V;577739;163738;0; ;0; 
182;HS;11599516;64;C;64C;16275735;10092868;11026826;21432237;10252911;2010-03-11 0:00:00;2010-03-11 0:00:00;V;575026;165600;0; ;0; 
183;HS;11620272;40; ;40;16276146;10093287;11026826;21429392;10253012;2010-06-14 0:00:00;2010-06-14 0:00:00;V;574216;169912;0; ;0; 
184;HS;11599559;65;B;65B;16275735;10092868;11026826;21432237;10252911;2010-03-23 0:00:00;2010-03-23 0:00:00;V;575064;165877;0; ;0; 
185;HS;11620507;61; ;61;16276146;10093287;11026826;21429392;10253012;2010-06-14 0:00:00;2010-06-14 0:00:00;V;573754;169976;0; ;0; 
186;HS;19129110;8;A;8A;16275735;10092868;11026826;21432237;10252776;2010-03-11 0:00:00;2010-03-11 0:00:00;V;574404;164744;0; ;0; 
187;HS;11583644;164; ;164;16275565;10092698;11026826;21429392;10252822;2010-05-07 0:00:00;2010-05-07 0:00:00;V;575767;168439;3064;Gornja Radgona;3064;Črešnjevci
188;HS;19132358;29; ;29;16276146;10093287;11026826;21429392;10253012;2010-09-01 0:00:00;2010-09-01 0:00:00;V;574474;170323;0; ;0; 
189;HS;19132315;28;C;28C;16184829;10092752;11026826;21429392;10257239;2010-07-22 0:00:00;2010-07-22 0:00:00;V;577072;169430;3064;Gornja Radgona;0; 
190;HS;11599494;64;A;64A;16275735;10092868;11026826;21432237;10252911;2010-03-11 0:00:00;2010-03-11 0:00:00;V;575002;165702;0; ;0; 
191;HS;11599532;65;A;65A;16275735;10092868;11026826;21432237;10252911;2010-03-23 0:00:00;2010-03-23 0:00:00;V;575041;165837;0; ;0; 
192;HS;11583555;155; ;155;16275565;10092698;11026826;21429392;10252814;2010-05-07 0:00:00;2010-05-07 0:00:00;V;575923;168345;3064;Gornja Radgona;3064;Črešnjevci
193;HS;11620558;66; ;66;16276146;10093287;11026826;21429392;10253012;2010-06-14 0:00:00;2010-06-14 0:00:00;V;573480;169833;0; ;0; 
194;HS;11614680;48; ;48;16276049;10093171;11026826;21432237;10259371;2010-04-07 0:00:00;2010-04-07 0:00:00;V;577725;163655;0; ;0; 
195;HS;11583512;153;A;153A;16275565;10092698;11026826;21429392;10252814;2010-05-07 0:00:00;2010-05-07 0:00:00;V;575928;168363;3064;Gornja Radgona;3064;Črešnjevci
196;HS;11583652;165; ;165;16275565;10092698;11026826;21429392;10252822;2010-05-07 0:00:00;2010-05-07 0:00:00;V;575782;168447;3064;Gornja Radgona;3064;Črešnjevci
197;HS;11614540;40;A;40A;16276049;10093171;11026826;21432237;10259371;2010-04-07 0:00:00;2010-04-07 0:00:00;V;577677;163267;0; ;0; 
198;HS;11614531;39; ;39;16276049;10093171;11026826;21432237;10259371;2010-04-07 0:00:00;2010-04-07 0:00:00;V;577724;163268;0; ;0; 
199;HS;11599010;29;A;29A;16275735;10092868;11026826;21432237;10252776;2010-04-26 0:00:00;2010-04-26 0:00:00;V;574029;165230;0; ;0; 
200;HS;11599028;29; ;29;16275735;10092868;11026826;21432237;10252776;2010-04-26 0:00:00;2010-04-26 0:00:00;V;574083;165253;0; ;0; 
201;HS;11583636;163; ;163;16275565;10092698;11026826;21429392;10252822;2010-02-10 0:00:00;2010-02-10 0:00:00;V;575810;168387;3064;Gornja Radgona;3064;Črešnjevci
202;HS;11614701;50; ;50;16276049;10093171;11026826;21432237;10259371;2010-04-07 0:00:00;2010-04-07 0:00:00;V;577732;163706;0; ;0; 
203;HS;11583628;162; ;162;16275565;10092698;11026826;21429392;10252822;2010-02-10 0:00:00;2010-02-10 0:00:00;V;575826;168399;3064;Gornja Radgona;3064;Črešnjevci
204;HS;19132056;12; ;12;16275891;10093023;11026826;21432237;10255228;2010-03-09 0:00:00;2010-03-09 0:00:00;V;571983;164454;0; ;0; 
205;HS;11638902;51;A;51A;16276367;10093490;11026826;21432237;10255171;2010-02-02 0:00:00;2010-02-02 0:00:00;V;576084;163682;0; ;0; 
206;HS;19132102;39;B;39B;16276049;10093171;11026826;21432237;10259371;2010-04-07 0:00:00;2010-04-07 0:00:00;V;577719;163296;0; ;0; 
207;HS;19132170;32;A;32A;16275735;10092868;11026826;21432237;10252776;2010-04-26 0:00:00;2010-04-26 0:00:00;V;573926;165204;0; ;0; 
208;HS;16394998;11;B;11B;16276227;10093350;11026826;21429392;10252920;2010-06-02 0:00:00;2010-06-02 0:00:00;V;574278;166146;0; ;0; 
209;HS;11638872;50;B;50B;16276367;10093490;11026826;21432237;10255171;2010-02-02 0:00:00;2010-02-02 0:00:00;V;576067;163701;0; ;0; 
210;HS;11629849;2; ;2;16276227;10093350;11026826;21429392;10252920;2010-06-02 0:00:00;2010-06-02 0:00:00;V;574993;166975;0; ;0; 
211;HS;19133028;21; ;21;16185086;10092752;11026826;21429392;10253047;2010-10-26 0:00:00;2010-10-26 0:00:00;V;576430;170998;3064;Gornja Radgona;3064;Črešnjevci
212;HS;19132366;29; ;29;16276014;10093155;11026826;21429392;10638950;2010-09-01 0:00:00;2010-09-01 0:00:00;V;575742;169872;3064;Gornja Radgona;3064;Črešnjevci
213;HS;11644147;65; ;65;16276464;10093619;11026826;21429392;10252857;2013-12-16 0:00:00;2013-12-16 0:00:00;V;573713;167364;0; ;0; 
214;HS;11629334;35; ;35;16276197;10093333;11026826;21432237;10252938;2014-04-09 0:00:00;2014-04-09 0:00:00;V;573046;164319;0; ;0; 
215;HS;19128334;45;A;45A;16276154;10093295;11026826;21429392;10252792;2004-12-27 0:00:00;2004-12-27 0:00:00;V;576872;166465;0; ;0; 
216;HS;11620892;96; ;96;16276146;10093287;11026826;21429392;10252946;2005-01-04 0:00:00;2005-01-04 0:00:00;V;573942;169311;0; ;0; 
217;HS;19119777;33; ;33;16276367;10093490;11026826;21432237;10255171;2016-06-02 0:00:00;2016-06-02 0:00:00;V;575972;164257;0; ;0; 
218;HS;19119807;34;A;34A;16184829;10092752;11026826;21429392;10257239;2016-06-02 0:00:00;2016-06-02 0:00:00;V;577568;169300;3064;Gornja Radgona;0; 
219;HS;19119858;4;A;4A;16275875;10093007;11026826;21429392;10252954;2016-06-02 0:00:00;2016-06-02 0:00:00;V;573700;166428;0; ;0; 
220;HS;19120112;152;A;152A;16275565;10092698;11026826;21429392;10252822;2016-06-02 0:00:00;2016-06-02 0:00:00;V;575930;168476;3064;Gornja Radgona;3064;Črešnjevci
221;HS;19120970;20;A;20A;16276103;10093236;11026826;21429392;10253144;2016-06-02 0:00:00;2016-06-02 0:00:00;V;572090;168843;0; ;0; 
222;HS;19120988;12;A;12A;16276065;10093198;11026826;21429392;10256836;2016-06-02 0:00:00;2016-06-02 0:00:00;V;576529;166897;0; ;0; 
223;HS;19122123;232;A;232A;16275565;10092698;11026826;21429392;10252822;2016-06-02 0:00:00;2016-06-02 0:00:00;V;575843;169220;0; ;0; 
224;HS;19122247;69; ;69;16275565;10092698;11026826;21429392;10252822;2016-06-02 0:00:00;2016-06-02 0:00:00;V;576323;168712;3064;Gornja Radgona;3064;Črešnjevci
225;HS;19124649;5;A;5A;16275875;10093007;11026826;21429392;10252954;2016-06-02 0:00:00;2016-06-02 0:00:00;V;573630;166355;0; ;0; 
226;HS;19124690;94;A;94A;16276146;10093287;11026826;21429392;10252946;2016-06-02 0:00:00;2016-06-02 0:00:00;V;574045;169294;0; ;0; 
227;HS;19124860;25; ;25;16275620;10092779;11026826;21432237;10255023;2016-06-02 0:00:00;2016-06-02 0:00:00;V;574398;161738;0; ;0; 
228;HS;19125017;32;B;32B;16275565;10092698;11026826;21429392;10252822;2016-06-02 0:00:00;2016-06-02 0:00:00;V;576245;169157;3064;Gornja Radgona;3064;Črešnjevci
229;HS;19125220;43;A;43A;16276367;10093490;11026826;21432237;10255171;2016-06-02 0:00:00;2016-06-02 0:00:00;V;575807;163807;0; ;0; 
230;HS;19125700;30;A;30A;16275662;10092817;11026826;21429392;10252725;2016-06-02 0:00:00;2016-06-02 0:00:00;V;574854;170317;0; ;0; 
231;HS;19127249;24;B;24B;16276103;10093236;11026826;21429392;10253144;2016-06-02 0:00:00;2016-06-02 0:00:00;V;572035;168703;0; ;0; 
232;HS;19127931;91;A;91A;16276006;10093147;11026826;21432237;10255210;2016-06-02 0:00:00;2016-06-02 0:00:00;V;570223;163330;0; ;0; 
233;HS;11607454;49; ;49;16275905;10093031;11026826;21429392;10253306;2010-06-10 0:00:00;2010-06-10 0:00:00;V;572800;169433;0; ;0; 
234;HS;19132072;1;B;1B;16276103;10093236;11026826;21429392;10253144;2010-03-18 0:00:00;2010-03-18 0:00:00;V;571810;169599;0; ;0; 
235;HS;11615848;2; ;2;16276065;10093198;11026826;21429392;10256836;2010-12-15 0:00:00;2010-12-15 0:00:00;V;577174;167232;0; ;0; 
236;HS;19133206;126;A;126A;16276006;10093147;11026826;21432237;10255210;2010-12-16 0:00:00;2010-12-16 0:00:00;V;570050;164308;0; ;0; 
237;HS;11582052;9; ;9;16275565;10092698;11026826;21429392;10252822;2011-01-13 0:00:00;2011-01-13 0:00:00;V;576210;169439;3064;Gornja Radgona;0; 
238;HS;19128407;70; ;70;16275565;10092698;11026826;21429392;10252822;2005-01-31 0:00:00;2005-01-31 0:00:00;V;576287;168697;3064;Gornja Radgona;3064;Črešnjevci
239;HS;19128393;96;C;96C;16276286;10093414;11026826;21429392;10252997;2005-01-26 0:00:00;2005-01-26 0:00:00;V;568954;167689;0; ;0; 
240;HS;11636098;96;B;96B;16276286;10093414;11026826;21429392;10252997;2005-01-26 0:00:00;2005-01-26 0:00:00;V;568963;167742;0; ;0; 
241;HS;19128369;38;B;38B;16276049;10093171;11026826;21432237;10259371;2005-01-07 0:00:00;2005-01-07 0:00:00;V;577758;163232;0; ;0; 
242;HS;19128547;66; ;66;16275565;10092698;11026826;21429392;10252822;2005-04-11 0:00:00;2005-04-11 0:00:00;V;576359;168773;3064;Gornja Radgona;3064;Črešnjevci
243;HS;19117928;36; ;36;16184829;10092752;11026826;21429392;10257239;2016-06-02 0:00:00;2016-06-02 0:00:00;V;577944;169188;3064;Gornja Radgona;0; 
244;HS;19118045;40;A;40A;16276197;10093333;11026826;21432237;10252938;2016-06-02 0:00:00;2016-06-02 0:00:00;V;572502;164480;0; ;0; 
245;HS;19118053;32;B;32B;16275662;10092817;11026826;21429392;10252725;2016-06-02 0:00:00;2016-06-02 0:00:00;V;574781;170473;0; ;0; 
246;HS;19118088;8;A;8A;16275727;10092850;11026826;21432237;10255198;2016-06-02 0:00:00;2016-06-02 0:00:00;V;574161;164515;0; ;3017;Ivanjševci ob Ščavnici
247;HS;19118134;65;C;65C;16276464;10093619;11026826;21429392;10252857;2016-06-02 0:00:00;2016-06-02 0:00:00;V;573622;167168;0; ;0; 
248;HS;19118266;14;A;14A;16276049;10093171;11026826;21431745;19127222;2016-06-02 0:00:00;2016-06-02 0:00:00;V;576917;163971;0; ;0; 
249;HS;19118274;5;B;5B;16275905;10093031;11026826;21429392;10253306;2016-06-02 0:00:00;2016-06-02 0:00:00;V;573608;170682;0; ;0; 
250;HS;19118347;7; ;7;16185043;10092752;11026826;21429392;10252628;2016-06-02 0:00:00;2016-06-02 0:00:00;V;575524;171035;3064;Gornja Radgona;3064;Črešnjevci
251;HS;16354856;40;A;40A;16275891;10093023;11026826;21432237;10255228;2016-06-02 0:00:00;2016-06-02 0:00:00;V;570515;164529;0; ;0; 
252;HS;16354953;12;A;12A;16276464;10093619;11026826;21429392;10252784;2016-06-02 0:00:00;2016-06-02 0:00:00;V;575340;167032;0; ;0; 
253;HS;11592732;9; ;9;16185124;10092752;11026826;21429392;19132820;2010-09-29 0:00:00;2010-09-29 0:00:00;V;576444;170922;3064;Gornja Radgona;3064;Črešnjevci
254;HS;11593135;8; ;8;16185183;10092752;11026826;21429392;19132820;2010-09-29 0:00:00;2010-09-29 0:00:00;V;576474;170914;3064;Gornja Radgona;3064;Črešnjevci
255;HS;19124924;18;A;18A;16276014;10093155;11026826;21429392;10638950;2010-06-15 0:00:00;2010-06-15 0:00:00;V;575844;169792;3064;Gornja Radgona;3064;Črešnjevci
256;HS;19125343;19;A;19A;16184829;10092752;11026826;21429392;19132897;2010-09-29 0:00:00;2010-09-29 0:00:00;V;576950;169900;3064;Gornja Radgona;3064;Črešnjevci
257;HS;19130207;22; ;22;16184900;10092752;11026826;21429392;19132463;2010-09-29 0:00:00;2010-09-29 0:00:00;V;575820;170969;3064;Gornja Radgona;3064;Črešnjevci
258;HS;11591973;1;A;1A;16184993;10092752;11026826;21429392;19132528;2010-09-29 0:00:00;2010-09-29 0:00:00;V;576390;170502;3064;Gornja Radgona;3064;Črešnjevci
259;HS;11586953;1; ;1;16184721;10092752;11026826;21429392;19132587;2010-09-29 0:00:00;2010-09-29 0:00:00;V;576336;170349;3064;Gornja Radgona;3064;Črešnjevci
260;HS;11586961;2; ;2;16184721;10092752;11026826;21429392;19132587;2010-09-29 0:00:00;2010-09-29 0:00:00;V;576343;170368;3064;Gornja Radgona;3064;Črešnjevci
261;HS;11587003;6; ;6;16184721;10092752;11026826;21429392;19132587;2010-09-29 0:00:00;2010-09-29 0:00:00;V;576280;170346;3064;Gornja Radgona;3064;Črešnjevci
262;HS;11589804;42; ;42;16184861;10092752;11026826;21429392;19132641;2010-09-29 0:00:00;2010-09-29 0:00:00;V;576399;170357;3064;Gornja Radgona;3064;Črešnjevci
263;HS;11589847;44; ;44;16184861;10092752;11026826;21429392;19132641;2010-09-29 0:00:00;2010-09-29 0:00:00;V;576409;170342;3064;Gornja Radgona;3064;Črešnjevci
264;HS;11589863;46; ;46;16184861;10092752;11026826;21429392;19132641;2010-09-29 0:00:00;2010-09-29 0:00:00;V;576422;170311;3064;Gornja Radgona;3064;Črešnjevci
265;HS;11592813;4; ;4;16185132;10092752;11026826;21429392;19132706;2010-09-29 0:00:00;2010-09-29 0:00:00;V;576456;169564;3064;Gornja Radgona;3064;Črešnjevci
266;HS;11592821;6; ;6;16185132;10092752;11026826;21429392;19132706;2010-09-29 0:00:00;2010-09-29 0:00:00;V;576517;169596;3064;Gornja Radgona;3064;Črešnjevci
267;HS;11592830;8; ;8;16185132;10092752;11026826;21429392;19132706;2010-09-29 0:00:00;2010-09-29 0:00:00;V;576545;169609;3064;Gornja Radgona;0; 
268;HS;19129837;2;A;2A;16185132;10092752;11026826;21429392;19132706;2010-09-29 0:00:00;2010-09-29 0:00:00;V;576437;169524;3064;Gornja Radgona;3064;Črešnjevci
269;HS;19131238;12; ;12;16185132;10092752;11026826;21429392;19132706;2010-09-29 0:00:00;2010-09-29 0:00:00;V;576590;169552;3064;Gornja Radgona;3064;Črešnjevci
270;HS;11592449;4; ;4;16185086;10092752;11026826;21429392;19132765;2010-09-29 0:00:00;2010-09-29 0:00:00;V;576578;170920;3064;Gornja Radgona;3064;Črešnjevci
271;HS;11592708;5; ;5;16185124;10092752;11026826;21429392;19132820;2010-09-29 0:00:00;2010-09-29 0:00:00;V;576419;170886;3064;Gornja Radgona;3064;Črešnjevci
272;HS;11592716;7; ;7;16185124;10092752;11026826;21429392;19132820;2010-09-29 0:00:00;2010-09-29 0:00:00;V;576430;170901;3064;Gornja Radgona;3064;Črešnjevci
273;HS;11593143;10; ;10;16185183;10092752;11026826;21429392;19132820;2010-09-29 0:00:00;2010-09-29 0:00:00;V;576488;170906;3064;Gornja Radgona;3064;Črešnjevci
274;HS;11593151;12; ;12;16185183;10092752;11026826;21429392;19132820;2010-09-29 0:00:00;2010-09-29 0:00:00;V;576502;170902;3064;Gornja Radgona;3064;Črešnjevci
275;HS;11588638;15; ;15;16184829;10092752;11026826;21429392;19132897;2010-09-29 0:00:00;2010-09-29 0:00:00;V;576893;169914;3064;Gornja Radgona;0; 
276;HS;11588662;21; ;21;16184829;10092752;11026826;21429392;19132897;2010-09-29 0:00:00;2010-09-29 0:00:00;V;576964;169885;3064;Gornja Radgona;3064;Črešnjevci
277;HS;11588689;23; ;23;16184829;10092752;11026826;21429392;19132897;2010-09-29 0:00:00;2010-09-29 0:00:00;V;576972;169842;3064;Gornja Radgona;3064;Črešnjevci
278;HS;19131009;10;A;10A;16184969;10092752;11026826;21429392;19132595;2010-09-30 0:00:00;2010-09-30 0:00:00;V;576470;170303;3064;Gornja Radgona;3064;Črešnjevci
279;HS;19138615;15; ;15;16185159;10092752;11026826;21429392;10257204;2018-06-27 0:00:00;2018-06-27 0:00:00;V;576757;169811;3064;Gornja Radgona;3064;Črešnjevci
280;HS;19138402;33;A;33A;16276154;10093295;11026826;21429392;10252792;2018-03-12 0:00:00;2018-03-12 0:00:00;V;576083;165535;0; ;0; 
281;HS;19138453;81;B;81B;16275565;10092698;11026826;21429392;10252822;2018-04-20 0:00:00;2018-04-20 0:00:00;V;575939;168582;3064;Gornja Radgona;0; 
282;HS;11584241;219; ;219;16275565;10092698;11026826;21429392;10252822;2018-05-31 0:00:00;2018-05-31 0:00:00;V;575510;169552;0; ;0; 
283;HS;19138488;99; ;99;16275565;10092698;11026826;21429392;10252814;2018-05-08 0:00:00;2018-05-08 0:00:00;V;576445;168765;3064;Gornja Radgona;0; 
284;HS;19137988;83;A;83A;16276006;10093147;11026826;21432237;10255210;2017-08-09 0:00:00;2017-08-09 0:00:00;V;570888;163168;0; ;0; 
285;HS;11629270;29; ;29;16276197;10093333;11026826;21432237;10252938;2017-11-23 0:00:00;2017-11-23 0:00:00;V;572599;164996;0; ;0; 
286;HS;19137490;18; ;18;16185078;10092752;11026826;21429392;10253101;2016-09-13 0:00:00;2016-09-13 0:00:00;V;576110;169582;3064;Gornja Radgona;0; 
287;HS;19138267;23; ;23;16275719;10092841;11026826;21432237;10255287;2017-11-07 0:00:00;2017-11-07 0:00:00;V;573944;160988;0; ;0; 
288;HS;19137970;61;C;61C;16275565;10092698;11026826;21429392;10252822;2017-04-05 0:00:00;2017-04-05 0:00:00;V;576354;168925;3064;Gornja Radgona;3064;Črešnjevci
289;HS;19138089;9; ;9;16185078;10092752;11026826;21429392;10253101;2017-07-18 0:00:00;2017-07-18 0:00:00;V;576149;169610;3064;Gornja Radgona;0; 
290;HS;19137643;148;A;148A;16275565;10092698;11026826;21429392;10252814;2017-08-09 0:00:00;2017-08-09 0:00:00;V;576029;168172;3064;Gornja Radgona;0; 
291;HS;19138216;6;C;6C;16276308;10093449;11026826;21432237;10255015;2017-10-11 0:00:00;2017-10-11 0:00:00;V;575420;161775;0; ;0; 
292;HS;19137864;5;B;5B;16185230;10092752;11026826;21429392;10252687;2017-02-14 0:00:00;2017-02-14 0:00:00;V;575458;171069;3064;Gornja Radgona;0; 
293;HS;19137651;24;C;24C;16276464;10093619;11026826;21429392;10252784;2016-11-09 0:00:00;2016-11-09 0:00:00;V;574824;167633;0; ;0; 
294;HS;11636764;30; ;30;16276308;10093449;11026826;21432237;10255015;2018-01-12 0:00:00;2018-01-12 0:00:00;V;576125;161696;0; ;0; 
295;HS;19137716;168; ;168;16275565;10092698;11026826;21429392;10252822;2016-12-12 0:00:00;2016-12-12 0:00:00;V;575581;168494;3064;Gornja Radgona;3064;Črešnjevci
296;HS;19138739;12; ;12;16185264;10092752;11026826;21429392;10253101;2018-10-18 0:00:00;2018-10-18 0:00:00;V;576178;169667;3064;Gornja Radgona;0; 
297;HS;11635245;37;A;37A;16276286;10093414;11026826;21429392;10253004;2014-12-18 0:00:00;2014-12-18 0:00:00;V;571706;167839;50158;Spodnja Ščavnica;0; 
298;HS;11620698;77; ;77;16276146;10093287;11026826;21429392;10252580;2012-10-30 0:00:00;2012-10-30 0:00:00;V;573402;169279;0; ;0; 
299;HS;19136256;14;A;14A;16276197;10093333;11026826;21432237;10252938;2014-08-29 0:00:00;2014-08-29 0:00:00;V;571835;164814;0; ;0; 
300;HS;11609376;8; ;8;16275956;10093082;11026826;21431745;19129179;2013-12-30 0:00:00;2013-12-30 0:00:00;V;578365;168888;3064;Gornja Radgona;3081;Mele
301;HS;11606750;6; ;6;16275905;10093031;11026826;21429392;10253306;2014-01-14 0:00:00;2014-01-14 0:00:00;V;573648;170605;0; ;0; 
302;HS;11638775;42; ;42;16276367;10093490;11026826;21432237;10255171;2014-03-18 0:00:00;2014-03-18 0:00:00;V;575902;163875;0; ;0; 
303;HS;19135438;124;A;124A;16276006;10093147;11026826;21432237;10255210;2013-12-05 0:00:00;2013-12-05 0:00:00;V;569964;164288;0; ;0; 
304;HS;11638155;10; ;10;16276359;10093481;11026826;21432237;10255180;2014-04-07 0:00:00;2014-04-07 0:00:00;V;575369;163632;0; ;0; 
305;HS;19135110;10;A;10A;16276227;10093350;11026826;21429392;10252920;2013-06-17 0:00:00;2013-06-17 0:00:00;V;574348;166263;0; ;0; 
306;HS;19138208;37;B;37B;16275662;10092817;11026826;21429392;10252725;2017-10-10 0:00:00;2017-10-10 0:00:00;V;574261;170375;0; ;0; 
307;HS;19135284;2;A;2A;16275891;10093023;11026826;21432237;10255228;2013-10-04 0:00:00;2013-10-04 0:00:00;V;572235;163812;0; ;0; 
308;HS;11644066;61; ;61;16276464;10093619;11026826;21429392;10252857;2013-11-22 0:00:00;2013-11-22 0:00:00;V;573799;167065;0; ;0; 
309;HS;19135837;17;A;17A;16275875;10093007;11026826;21429392;10252954;2014-02-25 0:00:00;2014-02-25 0:00:00;V;572745;166142;0; ;0; 
310;HS;19131980;17;B;17B;16275832;10092973;11026826;21432237;10255279;2010-01-21 0:00:00;2010-01-21 0:00:00;V;572871;161668;0; ;0; 
311;HS;19133010;135;A;135A;16275565;10092698;11026826;21429392;10252814;2010-10-21 0:00:00;2010-10-21 0:00:00;V;575961;167719;0; ;0; 
312;HS;19135420;24; ;24;16184721;10092752;11026826;21429392;10253110;2013-12-03 0:00:00;2013-12-03 0:00:00;V;576177;170303;3064;Gornja Radgona;3064;Črešnjevci
313;HS;19119513;5;A;5A;16185230;10092752;11026826;21429392;10252628;2015-10-29 0:00:00;2015-10-29 0:00:00;V;575372;171013;3064;Gornja Radgona;0; 
314;HS;19136264;7; ;7;16276227;10093350;11026826;21429392;10252920;2014-09-16 0:00:00;2014-09-16 0:00:00;V;574573;166561;0; ;0; 
315;HS;11612318;34; ;34;16276006;10093147;11026826;21432237;10255201;2009-07-15 0:00:00;2009-07-15 0:00:00;V;572089;163003;3168;Negova;3168;Negova
316;HS;11593917;2; ;2;16185299;10092752;11026826;21429392;10253233;2009-07-03 0:00:00;2009-07-03 0:00:00;V;575544;171322;3064;Gornja Radgona;3064;Črešnjevci
317;HS;19119904;2;C;2C;16276464;10093619;11026826;21429392;10252784;2009-04-14 0:00:00;2009-04-14 0:00:00;V;575579;167761;0; ;0; 
318;HS;11621805;31;A;31A;16276154;10093295;11026826;21429392;10252792;2009-07-09 0:00:00;2009-07-09 0:00:00;V;576219;165618;0; ;0; 
319;HS;11643671;23;A;23A;16276464;10093619;11026826;21429392;10252784;2014-02-27 0:00:00;2014-02-27 0:00:00;V;574879;167821;0; ;0; 
