HSMID	ULICA	LABELA	NASLOV	STALNO	ZACASNO	VODA	KAN.	SMETI	GREZNICA	CADIS
11619959	Police	10	Police 10	0	0	0	0	0	0	0
11619967	Police	11	Police 11	4	0	1	0	1	1	1
11619975	Police	12	Police 12	6	0	1	0	1	1	1
11619983	Police	13	Police 13	0	0	0	0	0	1	1
11619991	Police	14	Police 14	0	0	0	0	0	0	0
11620019	Police	15	Police 15	1	0	0	0	1	1	1
11620027	Police	16	Police 16	0	0	0	0	0	1	1
11620035	Police	17	Police 17	0	0	0	0	0	1	1
11620043	Police	18	Police 18	6	0	1	0	1	1	1
11620051	Police	19	Police 19	1	0	0	0	0	0	1
11620060	Police	20	Police 20	2	0	0	0	1	1	1
11620078	Police	21	Police 21	0	0	1	0	1	1	1
11620086	Police	22	Police 22	6	0	1	0	1	1	1
11620108	Police	24	Police 24	5	0	1	0	1	1	1
11620116	Police	25	Police 25	2	0	1	0	1	1	1
11620124	Police	26	Police 26	5	0	1	0	1	1	1
11620132	Police	27	Police 27	0	0	0	0	0	0	0
11620183	Police	31	Police 31	2	0	0	0	0	1	1
11620205	Police	33	Police 33	4	0	1	0	1	1	1
11620213	Police	34	Police 34	2	0	1	0	1	1	1
11620221	Police	35	Police 35	5	0	1	0	1	1	1
11620248	Police	37	Police 37	1	0	1	0	1	1	1
11620256	Police	38	Police 38	1	0	1	0	1	1	1
11620264	Police	39	Police 39	2	0	1	0	1	1	1
11584250	Črešnjevci	220	Črešnjevci 220	1	0	1	0	1	1	1
11591736	Vrtna ulica	22	Vrtna ulica 22	3	0	1	1	0	0	1
11591744	Vrtna ulica	24	Vrtna ulica 24	9	0	1	1	0	0	1
11594077	Gornji Ivanjci	1	Gornji Ivanjci 1	1	0	0	0	1	0	1
11594093	Gornji Ivanjci	3	Gornji Ivanjci 3	2	0	0	0	1	1	1
11594107	Gornji Ivanjci	4	Gornji Ivanjci 4	5	0	0	0	1	1	1
11594123	Gornji Ivanjci	6	Gornji Ivanjci 6	3	0	0	0	1	1	1
11594140	Gornji Ivanjci	8	Gornji Ivanjci 8	2	0	0	0	1	0	1
11594166	Gornji Ivanjci	9	Gornji Ivanjci 9	1	0	0	0	1	0	1
11594158	Gornji Ivanjci	9A	Gornji Ivanjci 9A	4	0	0	0	1	1	1
11594174	Gornji Ivanjci	10	Gornji Ivanjci 10	7	0	0	0	1	1	1
11594239	Gornji Ivanjci	14	Gornji Ivanjci 14	1	0	1	0	1	1	1
11594247	Gornji Ivanjci	15	Gornji Ivanjci 15	0	0	0	0	1	1	1
11594263	Gornji Ivanjci	17	Gornji Ivanjci 17	6	0	0	0	0	0	1
11594271	Gornji Ivanjci	18	Gornji Ivanjci 18	3	0	0	0	0	1	1
11594280	Gornji Ivanjci	19	Gornji Ivanjci 19	1	1	0	0	1	1	1
11594310	Gornji Ivanjci	22	Gornji Ivanjci 22	0	0	0	0	0	0	0
11594328	Gornji Ivanjci	23	Gornji Ivanjci 23	0	0	0	0	0	0	0
11587992	Kerenčičeva ulica	5	Kerenčičeva ulica 5	3	5	1	1	0	0	1
11587976	Kerenčičeva ulica	5A	Kerenčičeva ulica 5A	12	2	1	1	0	0	1
11588018	Kerenčičeva ulica	7	Kerenčičeva ulica 7	6	0	1	1	0	1	1
11588034	Kerenčičeva ulica	9	Kerenčičeva ulica 9	2	0	1	1	0	1	1
11588069	Kerenčičeva ulica	11	Kerenčičeva ulica 11	0	0	1	1	0	1	1
11588107	Kerenčičeva ulica	15	Kerenčičeva ulica 15	0	0	0	0	0	0	0
11588123	Kerenčičeva ulica	17	Kerenčičeva ulica 17	0	0	1	1	0	0	1
11584268	Črešnjevci	221	Črešnjevci 221	0	0	0	0	0	0	0
11584306	Črešnjevci	224	Črešnjevci 224	3	0	1	0	1	1	1
11584322	Črešnjevci	226	Črešnjevci 226	0	0	0	0	0	0	0
11584390	Črešnjevci	232	Črešnjevci 232	2	0	1	1	0	1	1
11584403	Črešnjevci	233	Črešnjevci 233	0	0	0	1	0	1	1
11584411	Črešnjevci	234	Črešnjevci 234	0	0	0	0	0	0	0
11584420	Črešnjevci	235	Črešnjevci 235	5	0	0	1	0	1	1
11584438	Črešnjevci	236	Črešnjevci 236	4	0	1	1	0	1	1
11588158	Lackova ulica	2	Lackova ulica 2	0	0	0	0	0	0	0
11588166	Lackova ulica	3	Lackova ulica 3	7	23	1	1	0	1	1
11588182	Lackova ulica	5	Lackova ulica 5	0	0	1	1	0	0	1
11588212	Lackova ulica	7	Lackova ulica 7	4	0	1	1	0	0	1
11588247	Lackova ulica	8	Lackova ulica 8	4	0	1	1	0	1	1
11588239	Lackova ulica	8A	Lackova ulica 8A	3	0	1	1	0	1	1
11588255	Lackova ulica	9	Lackova ulica 9	0	0	1	1	0	1	1
11588263	Lackova ulica	10A	Lackova ulica 10A	4	0	1	1	0	1	1
11588280	Lackova ulica	11	Lackova ulica 11	6	0	1	1	0	1	1
11598757	Ivanjševski Vrh	2	Ivanjševski Vrh 2	0	0	0	0	0	0	0
11598765	Ivanjševski Vrh	3	Ivanjševski Vrh 3	0	0	0	0	0	0	0
11598773	Ivanjševski Vrh	4	Ivanjševski Vrh 4	0	0	1	0	1	1	1
11598781	Ivanjševski Vrh	5	Ivanjševski Vrh 5	0	0	0	0	0	0	0
11598790	Ivanjševski Vrh	6	Ivanjševski Vrh 6	0	0	0	0	0	0	0
11598803	Ivanjševski Vrh	7	Ivanjševski Vrh 7	0	0	0	0	0	0	0
11598820	Ivanjševski Vrh	11	Ivanjševski Vrh 11	5	0	1	0	1	1	1
11598838	Ivanjševski Vrh	12	Ivanjševski Vrh 12	2	0	1	0	1	1	1
11598846	Ivanjševski Vrh	13	Ivanjševski Vrh 13	2	0	0	0	1	1	1
11598889	Ivanjševski Vrh	16	Ivanjševski Vrh 16	3	0	1	0	1	1	1
11598935	Ivanjševski Vrh	20	Ivanjševski Vrh 20	0	0	1	0	1	0	1
11598943	Ivanjševski Vrh	21	Ivanjševski Vrh 21	1	0	1	0	1	1	1
11598960	Ivanjševski Vrh	23	Ivanjševski Vrh 23	2	0	1	0	1	1	1
11598978	Ivanjševski Vrh	24	Ivanjševski Vrh 24	3	0	1	0	1	1	1
11598994	Ivanjševski Vrh	25	Ivanjševski Vrh 25	0	0	0	0	0	0	0
11599001	Ivanjševski Vrh	28	Ivanjševski Vrh 28	5	0	0	0	1	1	1
11590918	Šlebingerjev breg	24	Šlebingerjev breg 24	6	0	1	1	0	1	1
11590926	Šlebingerjev breg	25	Šlebingerjev breg 25	3	0	1	1	0	1	1
11590934	Šlebingerjev breg	26	Šlebingerjev breg 26	7	0	1	1	0	1	1
11590942	Šlebingerjev breg	27	Šlebingerjev breg 27	3	0	1	1	0	1	1
11590977	Trate	2	Trate 2	0	0	1	1	0	1	1
11590985	Trate	3	Trate 3	0	0	0	0	0	0	0
11590993	Trate	4	Trate 4	5	2	1	1	0	1	1
11591035	Trate	7	Trate 7	5	0	1	1	0	1	1
11591043	Trate	8	Trate 8	0	0	0	0	0	0	0
11591051	Trate	9	Trate 9	0	0	0	0	0	0	0
11591078	Trate	13	Trate 13	2	0	1	0	0	1	1
11591086	Trate	15	Trate 15	3	0	1	1	0	1	1
11591094	Trate	17	Trate 17	3	0	1	1	0	1	1
11591108	Trate	19	Trate 19	3	0	1	0	1	1	1
11591116	Trate	21	Trate 21	0	0	1	1	0	1	1
11591124	Trate	23	Trate 23	0	0	1	1	0	0	1
11591132	Trg svobode	1	Trg svobode 1	0	0	1	1	0	0	1
11591159	Trg svobode	2	Trg svobode 2	0	0	1	1	0	0	1
11591167	Trg svobode	3	Trg svobode 3	0	0	0	0	0	0	0
11591175	Trg svobode	4	Trg svobode 4	0	0	1	1	0	1	1
11591183	Trg svobode	5	Trg svobode 5	0	0	0	0	0	0	1
11591205	Trg svobode	7	Trg svobode 7	0	0	0	0	0	0	0
11591213	Trg svobode	8	Trg svobode 8	14	0	1	1	0	0	1
11591221	Trg svobode	9	Trg svobode 9	0	0	1	1	0	1	1
11591230	Trg svobode	10	Trg svobode 10	20	1	1	1	0	0	1
11591248	Trg svobode	11	Trg svobode 11	21	0	1	1	0	0	1
11591256	Trg svobode	12	Trg svobode 12	0	0	1	1	0	0	1
11593585	Trstenjakova ulica	2	Trstenjakova ulica 2	2	0	0	1	0	1	1
11593593	Trstenjakova ulica	3	Trstenjakova ulica 3	5	0	1	0	1	1	1
11593607	Trstenjakova ulica	4	Trstenjakova ulica 4	4	0	1	1	0	1	1
11593623	Trstenjakova ulica	6	Trstenjakova ulica 6	4	0	1	0	1	1	1
11599036	Ivanjševski Vrh	30	Ivanjševski Vrh 30	0	0	0	0	0	0	0
11599079	Ivanjševski Vrh	31	Ivanjševski Vrh 31	2	0	1	0	1	1	1
11599044	Ivanjševski Vrh	31A	Ivanjševski Vrh 31A	0	0	1	0	1	1	1
11599052	Ivanjševski Vrh	31B	Ivanjševski Vrh 31B	0	0	1	0	1	0	1
11599141	Ivanjševski Vrh	37	Ivanjševski Vrh 37	1	0	1	0	1	1	1
11599214	Ivanjševski Vrh	42	Ivanjševski Vrh 42	0	0	0	0	0	0	0
11612563	Negova	57	Negova 57	4	0	3	0	1	1	1
11612580	Negova	59	Negova 59	6	0	3	0	1	1	1
11612598	Negova	60	Negova 60	8	0	3	0	1	1	1
11612601	Negova	61	Negova 61	2	0	3	0	1	1	1
11612628	Negova	63	Negova 63	0	0	0	0	0	0	0
11612636	Negova	64	Negova 64	0	0	3	0	1	0	1
11612652	Negova	66	Negova 66	0	0	0	0	0	0	0
11612679	Negova	67	Negova 67	2	0	3	0	1	1	1
11612687	Negova	68	Negova 68	3	0	3	0	1	1	1
11612695	Negova	69	Negova 69	1	0	3	0	1	0	1
11612709	Negova	70	Negova 70	1	0	3	0	1	1	1
11612717	Negova	71	Negova 71	5	0	3	0	1	1	1
11612725	Negova	72	Negova 72	1	0	3	0	1	0	1
11612741	Negova	74	Negova 74	8	0	3	0	1	1	1
11612768	Negova	76	Negova 76	1	0	3	0	1	1	1
11612776	Negova	77	Negova 77	0	0	0	0	0	0	0
11612784	Negova	78	Negova 78	1	0	3	0	1	1	1
11612792	Negova	79	Negova 79	1	0	0	0	0	1	1
11612814	Negova	81	Negova 81	1	0	3	0	1	1	1
11593631	Trstenjakova ulica	8	Trstenjakova ulica 8	5	0	1	0	1	1	1
11593640	Trubarjeva ulica	1	Trubarjeva ulica 1	3	0	1	1	0	1	1
11593658	Trubarjeva ulica	2	Trubarjeva ulica 2	3	0	1	1	0	1	1
11591957	Cesta na Stadion	2	Cesta na Stadion 2	0	0	1	1	0	1	1
11591965	Cesta na Stadion	4	Cesta na Stadion 4	0	0	0	0	0	0	0
11587089	Ciril-Metodova cesta	1	Ciril-Metodova cesta 1	1	0	1	1	0	1	1
11587097	Ciril-Metodova cesta	2	Ciril-Metodova cesta 2	0	0	0	0	0	0	0
11587119	Ciril-Metodova cesta	3	Ciril-Metodova cesta 3	2	0	1	1	0	1	1
11587135	Ciril-Metodova cesta	6	Ciril-Metodova cesta 6	1	0	1	1	0	1	1
11587143	Ciril-Metodova cesta	7	Ciril-Metodova cesta 7	2	0	1	1	0	1	1
11587151	Ciril-Metodova cesta	8	Ciril-Metodova cesta 8	6	0	1	1	0	1	1
11587160	Ciril-Metodova cesta	9	Ciril-Metodova cesta 9	3	0	1	1	0	1	1
11587178	Ciril-Metodova cesta	10	Ciril-Metodova cesta 10	0	0	1	1	0	1	1
11591981	Čremošnikova ulica	1	Čremošnikova ulica 1	0	0	1	1	0	1	1
11591990	Čremošnikova ulica	2	Čremošnikova ulica 2	3	0	1	1	0	1	1
11592007	Čremošnikova ulica	4	Čremošnikova ulica 4	4	0	1	1	0	1	1
11592015	Čremošnikova ulica	6	Čremošnikova ulica 6	2	0	1	1	0	1	1
11592023	Čremošnikova ulica	8	Čremošnikova ulica 8	4	0	1	1	0	1	1
11592031	Dajnkova ulica	1	Dajnkova ulica 1	3	0	1	1	0	1	1
11592040	Dajnkova ulica	2	Dajnkova ulica 2	4	1	1	1	0	1	1
11592066	Dajnkova ulica	4	Dajnkova ulica 4	5	0	1	1	0	1	1
11592082	Dajnkova ulica	6	Dajnkova ulica 6	2	0	1	1	0	1	1
11592104	Dajnkova ulica	8	Dajnkova ulica 8	2	0	1	1	0	1	1
11587186	Delavska pot	2	Delavska pot 2	2	0	1	1	0	1	1
11587194	Delavska pot	4	Delavska pot 4	3	0	1	1	0	1	1
11587216	Delavska pot	6	Delavska pot 6	4	0	1	1	0	1	1
11587224	Delavska pot	7	Delavska pot 7	0	0	1	1	0	0	1
11612849	Negova	83	Negova 83	0	0	3	0	1	0	1
11612857	Negova	84	Negova 84	1	1	3	0	1	1	1
11612865	Negova	85	Negova 85	6	0	3	0	0	1	1
11612873	Negova	86	Negova 86	7	1	3	0	0	1	1
11612903	Negova	89	Negova 89	0	2	3	0	1	0	1
11612920	Negova	91	Negova 91	0	0	0	0	0	0	0
11612954	Negova	94	Negova 94	6	0	3	0	1	1	1
11612962	Negova	95	Negova 95	2	0	3	0	1	1	1
11612989	Negova	96	Negova 96	1	0	3	0	1	1	1
11613004	Negova	98	Negova 98	0	0	3	0	1	0	1
11618006	Plitvički Vrh	33	Plitvički Vrh 33	2	0	1	0	1	1	1
11618014	Plitvički Vrh	34	Plitvički Vrh 34	3	0	1	0	1	1	1
11618049	Plitvički Vrh	36	Plitvički Vrh 36	1	0	1	0	1	1	1
11618081	Plitvički Vrh	41	Plitvički Vrh 41	3	0	1	0	1	1	1
11618090	Plitvički Vrh	42	Plitvički Vrh 42	3	0	1	0	1	1	1
11618120	Plitvički Vrh	45	Plitvički Vrh 45	2	0	1	0	1	1	1
11618154	Plitvički Vrh	48	Plitvički Vrh 48	4	0	0	0	1	1	1
11618197	Plitvički Vrh	51	Plitvički Vrh 51	4	0	1	0	1	1	1
11618227	Plitvički Vrh	53	Plitvički Vrh 53	6	0	1	0	1	0	1
11618251	Plitvički Vrh	56	Plitvički Vrh 56	0	0	0	0	0	0	0
11618260	Plitvički Vrh	57	Plitvički Vrh 57	0	0	0	0	0	0	0
11618278	Plitvički Vrh	58	Plitvički Vrh 58	2	0	0	0	1	0	1
11618294	Plitvički Vrh	60	Plitvički Vrh 60	0	0	1	0	1	0	1
11587232	Delavska pot	8	Delavska pot 8	4	0	1	1	0	1	1
11587267	Delavska pot	10	Delavska pot 10	2	0	1	1	0	1	1
11587275	Delavska pot	12	Delavska pot 12	2	0	1	1	0	1	1
11587283	Delavska pot	14	Delavska pot 14	1	0	1	1	0	1	1
11587313	Delavska pot	18	Delavska pot 18	2	0	1	1	0	1	1
11587321	Delavska pot	19	Delavska pot 19	2	0	1	1	0	1	1
11587330	Delavska pot	20	Delavska pot 20	4	0	1	1	0	1	1
11587348	Delavska pot	22	Delavska pot 22	3	0	1	1	0	1	1
11588310	Lackova ulica	14	Lackova ulica 14	0	0	1	1	0	0	1
11588344	Lackova ulica	17	Lackova ulica 17	0	15	1	1	0	1	1
11588379	Lackova ulica	19	Lackova ulica 19	0	0	0	0	0	0	0
11588417	Lackova ulica	23	Lackova ulica 23	7	0	1	1	0	1	1
11618316	Plitvički Vrh	62	Plitvički Vrh 62	0	0	1	0	1	0	1
11618324	Plitvički Vrh	63	Plitvički Vrh 63	0	0	0	0	0	0	0
11596061	Hercegovščak	16	Hercegovščak 16	5	0	1	0	0	1	1
11596053	Hercegovščak	16A	Hercegovščak 16A	1	1	1	1	0	1	1
11596070	Hercegovščak	17	Hercegovščak 17	2	0	1	1	0	1	1
11596088	Hercegovščak	18	Hercegovščak 18	7	0	1	0	1	1	1
11596126	Hercegovščak	19	Hercegovščak 19	2	0	1	0	0	1	1
11596096	Hercegovščak	19A	Hercegovščak 19A	2	0	1	1	0	1	1
11596100	Hercegovščak	19B	Hercegovščak 19B	4	0	1	1	0	1	1
11588441	Lackova ulica	26	Lackova ulica 26	0	0	1	1	0	0	1
11588468	Lackova ulica	28	Lackova ulica 28	0	0	1	1	0	0	1
11592503	Leninova ulica	1	Leninova ulica 1	0	0	0	0	0	0	0
11592511	Leninova ulica	2	Leninova ulica 2	3	0	1	1	0	1	1
11592520	Leninova ulica	3	Leninova ulica 3	2	0	1	1	0	1	1
11592538	Leninova ulica	4	Leninova ulica 4	5	0	1	1	0	1	1
11592546	Leninova ulica	5	Leninova ulica 5	1	0	0	1	0	1	1
11588484	Ljutomerska cesta	1	Ljutomerska cesta 1	0	0	1	1	0	0	1
11588506	Ljutomerska cesta	3	Ljutomerska cesta 3	7	0	1	1	0	1	1
11588514	Ljutomerska cesta	4	Ljutomerska cesta 4	0	0	1	1	0	1	1
11588522	Ljutomerska cesta	5	Ljutomerska cesta 5	0	0	1	1	0	1	1
11588549	Ljutomerska cesta	6	Ljutomerska cesta 6	16	0	1	1	0	0	1
11588557	Ljutomerska cesta	7	Ljutomerska cesta 7	5	0	1	1	0	1	1
11588573	Ljutomerska cesta	9	Ljutomerska cesta 9	0	2	1	1	0	1	1
11588590	Ljutomerska cesta	11	Ljutomerska cesta 11	1	0	1	1	0	0	1
11588611	Ljutomerska cesta	13	Ljutomerska cesta 13	2	0	1	1	0	1	1
11599222	Ivanjševski Vrh	43	Ivanjševski Vrh 43	2	0	1	0	1	1	1
11599273	Ivanjševski Vrh	44	Ivanjševski Vrh 44	3	0	1	0	1	1	1
11599265	Ivanjševski Vrh	44C	Ivanjševski Vrh 44C	1	0	1	0	1	1	1
11599290	Ivanjševski Vrh	45	Ivanjševski Vrh 45	0	0	1	0	1	0	1
11593674	Trubarjeva ulica	4	Trubarjeva ulica 4	4	0	1	1	0	1	1
11593682	Trubarjeva ulica	5	Trubarjeva ulica 5	3	0	1	1	0	1	1
11593704	Trubarjeva ulica	6	Trubarjeva ulica 6	5	0	1	1	0	1	1
11593712	Trubarjeva ulica	7	Trubarjeva ulica 7	3	0	1	1	0	1	1
11593739	Ulica Marije Rožman	1	Ulica Marije Rožman 1	5	0	1	1	0	1	1
11593747	Ulica Marije Rožman	2	Ulica Marije Rožman 2	4	0	1	1	0	1	1
11593755	Ulica Marije Rožman	3	Ulica Marije Rožman 3	6	0	1	1	0	1	1
11593763	Ulica Marije Rožman	4	Ulica Marije Rožman 4	2	0	1	1	0	1	1
11593771	Ulica Marije Rožman	5	Ulica Marije Rožman 5	5	0	1	1	0	1	1
11593780	Ulica Marije Rožman	6	Ulica Marije Rožman 6	4	0	1	0	0	1	1
11593798	Ulica Marije Rožman	7	Ulica Marije Rožman 7	7	0	1	1	0	1	1
11593801	Ulica Marije Rožman	8	Ulica Marije Rožman 8	5	0	1	1	0	1	1
11593810	Ulica Marije Rožman	9	Ulica Marije Rožman 9	2	0	1	1	0	1	1
11599303	Ivanjševski Vrh	46	Ivanjševski Vrh 46	3	0	1	0	1	1	1
11599311	Ivanjševski Vrh	48	Ivanjševski Vrh 48	0	0	0	0	0	0	0
11599338	Ivanjševski Vrh	50	Ivanjševski Vrh 50	2	0	1	0	1	1	1
11599346	Ivanjševski Vrh	51	Ivanjševski Vrh 51	0	0	1	0	1	0	1
11599354	Ivanjševski Vrh	52	Ivanjševski Vrh 52	3	0	1	0	1	1	1
11599397	Ivanjševski Vrh	55	Ivanjševski Vrh 55	0	0	1	0	1	0	1
11599419	Ivanjševski Vrh	56	Ivanjševski Vrh 56	1	0	0	0	1	1	1
11599427	Ivanjševski Vrh	57	Ivanjševski Vrh 57	3	0	1	0	1	1	1
11599460	Ivanjševski Vrh	61	Ivanjševski Vrh 61	1	0	1	0	1	1	1
11599478	Ivanjševski Vrh	62	Ivanjševski Vrh 62	2	0	1	0	1	1	1
11599524	Ivanjševski Vrh	64	Ivanjševski Vrh 64	0	0	1	0	0	0	1
11599575	Ivanjševski Vrh	66	Ivanjševski Vrh 66	0	0	1	0	1	0	1
11599583	Ivanjševski Vrh	67	Ivanjševski Vrh 67	4	0	1	0	1	1	1
11599605	Ivanjševski Vrh	69	Ivanjševski Vrh 69	1	0	1	0	1	1	1
11613012	Negova	99	Negova 99	0	0	3	0	0	1	1
11613039	Negova	100	Negova 100	0	0	0	0	0	0	0
11613055	Negova	102	Negova 102	0	0	0	0	0	0	0
11613071	Negova	104	Negova 104	8	0	3	0	1	1	1
11593828	Ulica Marije Rožman	10	Ulica Marije Rožman 10	7	0	1	1	0	1	1
11593836	Ulica Moše Pijade	1	Ulica Moše Pijade 1	2	0	1	1	0	1	1
11593844	Ulica Moše Pijade	2	Ulica Moše Pijade 2	2	0	1	1	0	1	1
11593852	Ulica Moše Pijade	3	Ulica Moše Pijade 3	4	0	1	1	0	1	1
11593879	Ulica Moše Pijade	4	Ulica Moše Pijade 4	4	0	1	1	0	1	1
11593887	Ulica Moše Pijade	6	Ulica Moše Pijade 6	3	0	1	1	0	1	1
11591272	Ulica Silvire Tomassini	4	Ulica Silvire Tomassini 4	1	0	1	1	0	1	1
11591299	Ulica Silvire Tomassini	6	Ulica Silvire Tomassini 6	6	0	1	1	0	0	1
11591302	Ulica Silvire Tomassini	8	Ulica Silvire Tomassini 8	3	0	1	1	0	1	1
11591329	Ulica Silvire Tomassini	10	Ulica Silvire Tomassini 10	3	0	1	1	0	1	1
11591345	Ulica Silvire Tomassini	14	Ulica Silvire Tomassini 14	4	0	1	1	0	1	1
11591353	Ulica Silvire Tomassini	15	Ulica Silvire Tomassini 15	2	0	1	1	0	1	1
11591361	Ulica Silvire Tomassini	16	Ulica Silvire Tomassini 16	3	0	1	1	0	1	1
11591388	Ulica Silvire Tomassini	18	Ulica Silvire Tomassini 18	6	0	1	1	0	0	1
11591396	Ulica Silvire Tomassini	19	Ulica Silvire Tomassini 19	3	0	1	1	0	1	1
11591400	Ulica Silvire Tomassini	20	Ulica Silvire Tomassini 20	1	0	1	1	0	1	1
11591418	Ulica Silvire Tomassini	21	Ulica Silvire Tomassini 21	2	0	1	1	0	1	1
11591434	Ulica Silvire Tomassini	24	Ulica Silvire Tomassini 24	0	0	1	1	0	0	1
11591442	Ulica Silvire Tomassini	26	Ulica Silvire Tomassini 26	2	0	1	1	0	1	1
11593895	Vaupotičeva ulica	1	Vaupotičeva ulica 1	2	0	1	1	0	1	1
11593925	Vaupotičeva ulica	3	Vaupotičeva ulica 3	3	0	1	1	0	1	1
11593933	Vaupotičeva ulica	4	Vaupotičeva ulica 4	0	0	1	1	0	0	1
11593941	Vaupotičeva ulica	5	Vaupotičeva ulica 5	0	0	1	1	0	0	1
11592198	Gorkega ulica	1	Gorkega ulica 1	1	0	1	0	0	0	1
11592210	Gorkega ulica	3	Gorkega ulica 3	2	0	1	1	0	1	1
11613080	Negova	105	Negova 105	5	0	3	0	1	1	1
11613098	Negova	106	Negova 106	4	0	3	0	1	1	1
11613101	Negova	107	Negova 107	5	0	3	0	1	1	1
11613110	Negova	108	Negova 108	1	0	3	0	1	1	1
11613128	Negova	109	Negova 109	4	0	3	0	1	1	1
11613136	Negova	110	Negova 110	0	0	3	0	0	0	1
11613152	Negova	112	Negova 112	5	0	3	0	0	1	1
11613179	Negova	113	Negova 113	2	0	0	0	0	0	0
11613187	Negova	114	Negova 114	1	1	3	0	1	1	1
11613209	Negova	116	Negova 116	2	0	0	0	0	0	0
11613233	Negova	119	Negova 119	0	0	0	0	0	0	0
11613241	Negova	120	Negova 120	1	0	3	0	1	1	1
11613250	Negova	121	Negova 121	0	0	3	0	1	1	1
11613284	Negova	124	Negova 124	1	0	3	0	1	1	1
11613292	Negova	125	Negova 125	0	0	3	0	1	1	1
11613314	Negova	127	Negova 127	1	0	3	0	1	1	1
11613349	Norički Vrh	3	Norički Vrh 3	3	0	1	1	0	1	1
11613357	Norički Vrh	4	Norički Vrh 4	5	0	1	1	0	1	1
11613365	Norički Vrh	5	Norički Vrh 5	0	0	0	0	0	0	0
11613390	Norički Vrh	8	Norički Vrh 8	6	0	1	1	0	1	1
11613403	Norički Vrh	9	Norički Vrh 9	6	0	1	1	0	1	1
11613411	Norički Vrh	10	Norički Vrh 10	2	0	1	1	0	1	1
11613420	Norički Vrh	11	Norički Vrh 11	5	0	1	1	0	1	1
11613438	Norički Vrh	12	Norički Vrh 12	3	0	1	1	0	1	1
11613446	Norički Vrh	13	Norički Vrh 13	4	0	1	0	1	1	1
11613454	Norički Vrh	14	Norički Vrh 14	2	0	1	0	1	1	1
19134563	Spodnja Ščavnica	43D	Spodnja Ščavnica 43D	4	0	3	0	1	1	1
11619398	Podgrad	39	Podgrad 39	3	0	1	1	0	1	1
11619401	Podgrad	40	Podgrad 40	1	0	0	1	0	1	1
11619410	Podgrad	41	Podgrad 41	4	0	0	1	0	1	1
11592228	Gorkega ulica	4	Gorkega ulica 4	9	0	1	1	0	1	1
11592236	Gorkega ulica	5	Gorkega ulica 5	0	0	0	0	0	0	0
11592244	Gorkega ulica	6	Gorkega ulica 6	1	0	1	1	0	1	1
11587364	Grajska cesta	1	Grajska cesta 1	2	0	1	1	0	1	1
11587402	Grajska cesta	5	Grajska cesta 5	6	0	1	1	0	1	1
11587429	Grajska cesta	7	Grajska cesta 7	2	0	1	1	0	1	1
11587445	Grajska cesta	9	Grajska cesta 9	2	0	1	1	0	1	1
11587453	Grajska cesta	10	Grajska cesta 10	2	0	1	1	0	1	1
11587461	Grajska cesta	11	Grajska cesta 11	4	0	1	1	0	1	1
11587470	Grajska cesta	12	Grajska cesta 12	4	0	1	1	0	1	1
11587488	Grajska cesta	13	Grajska cesta 13	4	0	1	1	0	1	1
11587496	Grajska cesta	14	Grajska cesta 14	3	0	1	1	0	1	1
11587500	Grajska cesta	15	Grajska cesta 15	5	1	1	1	0	1	1
11587518	Grajska cesta	16	Grajska cesta 16	1	0	1	1	0	1	1
11587526	Grajska cesta	17	Grajska cesta 17	2	1	1	1	0	1	1
11587542	Grajska cesta	19	Grajska cesta 19	6	0	1	1	0	1	1
11587569	Grajska cesta	20	Grajska cesta 20	1	0	1	1	0	1	1
11587577	Grajska cesta	21	Grajska cesta 21	2	0	1	1	0	1	1
11587585	Grajska cesta	22	Grajska cesta 22	1	0	1	1	0	1	1
11587593	Grajska cesta	23	Grajska cesta 23	1	0	1	1	0	1	1
11587607	Grajska cesta	24	Grajska cesta 24	0	0	1	1	0	1	1
11587615	Grajska cesta	25	Grajska cesta 25	18	0	1	1	0	1	1
11587623	Grajska cesta	26	Grajska cesta 26	0	0	0	0	0	0	0
11587631	Grajska cesta	27	Grajska cesta 27	0	0	0	0	0	0	1
11587658	Grajska cesta	29	Grajska cesta 29	3	0	1	1	0	0	1
11596118	Hercegovščak	19C	Hercegovščak 19C	3	0	1	1	0	1	1
11596134	Hercegovščak	20	Hercegovščak 20	1	0	1	0	0	1	1
11596142	Hercegovščak	21	Hercegovščak 21	2	0	1	0	0	1	1
11596169	Hercegovščak	22	Hercegovščak 22	5	0	1	0	1	1	1
11596177	Hercegovščak	23	Hercegovščak 23	0	0	1	0	1	1	1
11596185	Hercegovščak	24	Hercegovščak 24	2	0	1	0	1	1	1
11596193	Hercegovščak	25	Hercegovščak 25	4	0	1	0	1	1	1
11596215	Hercegovščak	30	Hercegovščak 30	3	0	1	0	1	1	1
11596240	Hercegovščak	32	Hercegovščak 32	1	0	0	0	1	1	1
11619428	Podgrad	42	Podgrad 42	0	3	0	1	0	1	1
11619436	Podgrad	43	Podgrad 43	6	0	0	1	0	1	1
11619444	Podgrad	44	Podgrad 44	2	0	0	1	0	1	1
11619452	Podgrad	45	Podgrad 45	1	0	1	1	0	1	1
11619479	Podgrad	46	Podgrad 46	0	0	1	1	0	0	1
11619495	Podgrad	48	Podgrad 48	3	0	1	1	0	1	1
11619525	Podgrad	51	Podgrad 51	0	1	1	1	0	0	1
11619533	Podgrad	52	Podgrad 52	3	0	1	1	0	1	1
